,1tup_c,3exj_a,2wtt_a,1t4w_a,1qm0_a,1dx0_a,1ag2_a,1b10_a,1uw3_a,1jj2_b,1a3n_a,1bz0_a,1gcw_a,1out_a,1mbd_a,2ocj_a,4nfb_a,1qg3_a,6ldp_a,5fhx_a,1b9v_a,1byq_a,1c01_a,1csn_a,1d7b_a,1e8x_a,1f2a_a,1g65_a,1g8a_a,1i31_a,1j3h_a,1kbe_a,1l6r_a,1m4r_a,1n1d_a,1p3a_a,1q6a_a,1s7m_a,1t8a_a,1u2b_a,1v3a_a,1w4a_a,1x2a_a,1y3a_a,1z1a_a,2a2a_a,2c3a_a,2e1a_a,2f1a_a,2g1a_a,2h1a_a,2i1a_a,2j1a_a,2k1a_a,2l1a_a,2m1a_a,2n1a_a,2o1a_a,2p1a_a,2r1a_a,2u1a_a,2v1a_a,2w1a_a,2x1a_a,2y1a_a,2z1a_a,3a1a_a,3c1a_a,3d1a_a,3f1a_a,3g1a_a,3h1a_a,3i1a_a,3j1a_a,3k1a_a,3l1a_a,3m1a_a,3n1a_a,3o1a_a,3p1a_a,3r1a_a,3s1a_a,3t1a_a,3u1a_a,3v1a_a,3w1a_a
2u1a_a,10.769199999999998,10.824699999999993,17.5,10.204100000000011,9.615399999999994,9.615399999999994,9.708700000000007,6.6477,9.433999999999997,9.792299999999997,12.766000000000005,12.766000000000005,11.428600000000003,12.676100000000005,11.111099999999993,10.824699999999993,11.666699999999992,11.2821,9.560699999999997,12.295100000000005,8.461500000000001,10.328599999999994,8.486800000000002,8.8737,11.351399999999998,9.1558,10.232600000000005,10.399999999999991,9.251100000000008,11.718800000000002,10.9422,16.326499999999996,10.2222,12.676100000000005,11.111099999999993,14.285700000000006,13.084099999999992,11.39240000000001,10.857100000000003,14.843800000000002,11.728400000000008,8.852499999999992,9.596000000000004,9.364499999999992,13.157899999999998,11.842100000000002,10.276700000000005,13.333300000000008,8.867000000000004,11.004800000000003,10.2941,15.789500000000004,10.638300000000001,9.523800000000008,8.238599999999991,9.038499999999999,8.576099999999997,11.666699999999992,10.948899999999995,12.213700000000003,100.0,11.805599999999998,9.534400000000005,11.494299999999996,9.939800000000005,9.861900000000006,9.848500000000001,10.666699999999992,12.766000000000005,10.126599999999996,10.091700000000003,11.148600000000002,10.670699999999997,11.718800000000002,8.77940000000001,9.848500000000001,12.267700000000005,11.009199999999993,10.966099999999997,10.320300000000003,10.752700000000004,10.099000000000004,8.844799999999992,12.195099999999996,16.666700000000006,9.584699999999998
2v1a_a,10.416700000000006,9.7222,17.5,10.416700000000006,11.538499999999999,10.576899999999995,10.679599999999994,10.416700000000006,10.377400000000009,13.888900000000007,12.056699999999992,12.056699999999992,10.0,11.971800000000002,13.888900000000007,10.416700000000006,13.333300000000008,10.416700000000006,13.194400000000002,13.934399999999997,13.194400000000002,12.5,9.7222,13.194400000000002,11.111099999999993,15.2778,11.111099999999993,11.805599999999998,14.583299999999994,13.888900000000007,13.194400000000002,14.285700000000006,12.5,9.859200000000001,13.492099999999994,12.244900000000001,12.149500000000003,11.111099999999993,11.111099999999993,14.843800000000002,10.416700000000006,15.9722,14.583299999999994,11.805599999999998,11.403499999999994,13.888900000000007,12.5,14.666700000000006,14.583299999999994,12.5,11.029399999999995,13.157899999999998,13.475200000000001,11.111099999999993,11.805599999999998,9.7222,11.111099999999993,10.833300000000008,10.218999999999994,10.686999999999998,11.805599999999998,100.0,13.194400000000002,11.494299999999996,12.5,13.888900000000007,10.606099999999998,13.194400000000002,12.056699999999992,11.111099999999993,14.583299999999994,11.111099999999993,13.888900000000007,13.281199999999998,12.5,12.5,11.805599999999998,12.5,17.361099999999993,11.805599999999998,11.805599999999998,14.583299999999994,12.5,15.853700000000003,14.583299999999994,11.111099999999993
2w1a_a,11.794899999999998,10.824699999999993,20.0,9.6939,13.461500000000001,12.5,12.621400000000008,8.647499999999994,12.264200000000002,10.979200000000006,15.602799999999988,15.602799999999988,14.285700000000006,12.676100000000005,14.379099999999994,11.855699999999999,10.833300000000008,12.820499999999996,11.627899999999997,13.934399999999997,11.025599999999997,11.737099999999998,9.312600000000003,11.262799999999999,11.891899999999993,11.3082,12.093000000000004,14.400000000000006,11.894300000000001,12.109400000000008,10.334299999999999,16.326499999999996,13.333300000000008,14.084500000000006,13.492099999999994,17.346900000000005,15.887900000000002,13.924099999999996,10.857100000000003,13.281199999999998,14.197499999999991,13.770499999999998,11.616199999999992,11.0368,12.280699999999996,10.526300000000006,12.648200000000003,18.666700000000006,11.973399999999998,13.397099999999995,13.970600000000005,13.157899999999998,13.475200000000001,11.529899999999998,9.312600000000003,11.3082,9.977800000000002,12.5,12.4088,12.213700000000003,9.534400000000005,13.194400000000002,100.0,14.94250000000001,11.445799999999991,12.416899999999998,12.121200000000002,14.666700000000006,12.766000000000005,13.924099999999996,12.3853,12.5,11.585400000000007,17.1875,9.756100000000004,14.015200000000007,15.241600000000005,11.009199999999993,12.271500000000003,11.743800000000007,10.421300000000002,11.7517,9.756100000000004,17.0732,18.75,13.418499999999995
2x1a_a,11.494299999999996,12.643699999999995,15.0,14.94250000000001,10.344799999999992,10.344799999999992,10.344799999999992,13.79310000000001,11.494299999999996,16.092,11.494299999999996,11.494299999999996,13.79310000000001,13.79310000000001,11.494299999999996,11.494299999999996,10.344799999999992,13.79310000000001,14.94250000000001,13.79310000000001,12.643699999999995,14.94250000000001,17.2414,16.092,12.643699999999995,16.092,14.94250000000001,14.94250000000001,16.092,13.79310000000001,13.79310000000001,14.285700000000006,16.092,14.94250000000001,9.195399999999992,12.643699999999995,10.344799999999992,13.79310000000001,12.643699999999995,11.494299999999996,13.79310000000001,14.94250000000001,16.092,16.092,12.643699999999995,16.092,13.79310000000001,10.666699999999992,18.3908,12.643699999999995,11.494299999999996,12.643699999999995,12.643699999999995,14.94250000000001,12.643699999999995,8.045999999999992,13.79310000000001,12.643699999999995,13.79310000000001,11.494299999999996,11.494299999999996,11.494299999999996,14.94250000000001,100.0,13.79310000000001,14.94250000000001,11.494299999999996,12.643699999999995,12.643699999999995,12.643699999999995,13.79310000000001,14.94250000000001,16.092,13.79310000000001,12.643699999999995,13.79310000000001,14.94250000000001,14.94250000000001,14.94250000000001,14.94250000000001,14.94250000000001,18.3908,14.94250000000001,12.195099999999996,14.583299999999994,13.79310000000001
2y1a_a,11.794899999999998,12.886600000000001,20.0,11.734700000000004,16.346199999999996,13.461500000000001,16.504900000000006,9.337299999999999,13.20750000000001,11.144600000000011,14.184399999999997,14.184399999999997,12.857100000000003,14.084500000000006,12.418300000000002,11.855699999999999,11.666699999999992,13.846199999999996,10.241,12.295100000000005,9.638599999999997,11.737099999999998,9.036100000000005,10.58019999999999,11.891899999999993,10.843400000000003,11.627899999999997,10.799999999999997,12.775300000000001,11.328099999999992,10.9422,14.285700000000006,11.555599999999998,11.971800000000002,12.698399999999992,19.3878,13.084099999999992,13.2911,12.571399999999997,11.718800000000002,13.58019999999999,11.475400000000008,10.542200000000008,11.0368,13.157899999999998,9.868399999999994,10.276700000000005,14.666700000000006,11.445799999999991,12.440200000000004,13.23530000000001,14.912300000000002,13.475200000000001,9.638599999999997,11.747,9.638599999999997,10.843400000000003,12.5,13.1387,14.503799999999998,9.939800000000005,12.5,11.445799999999991,13.79310000000001,100.0,12.048199999999994,12.121200000000002,12.333300000000008,14.184399999999997,13.924099999999996,14.220200000000006,12.837800000000001,9.146299999999997,14.0625,11.445799999999991,11.742400000000004,13.011200000000002,10.397599999999997,11.144600000000011,10.320300000000003,10.241,12.048199999999994,11.747,13.414599999999993,14.583299999999994,10.8626
2z1a_a,11.794899999999998,12.886600000000001,20.0,11.734700000000004,14.423100000000005,15.384600000000006,15.534000000000006,9.072999999999993,14.150899999999993,11.275999999999996,15.602799999999988,15.602799999999988,15.0,15.492999999999995,13.725499999999997,11.855699999999999,13.333300000000008,12.820499999999996,11.886300000000006,11.475400000000008,12.307699999999997,11.267600000000002,9.270199999999988,10.58019999999999,12.972999999999999,12.031599999999997,12.093000000000004,11.599999999999994,13.215900000000005,10.546900000000008,12.461999999999989,20.408199999999994,12.888900000000007,13.380300000000005,13.492099999999994,15.3061,15.887900000000002,15.8228,12.571399999999997,16.4062,14.197499999999991,12.459000000000003,12.3737,12.709000000000003,13.157899999999998,12.171099999999996,11.462499999999991,16.0,11.637100000000004,11.4833,16.176500000000004,13.157899999999998,16.3121,11.637100000000004,9.072999999999993,9.072999999999993,10.059200000000004,12.5,13.1387,16.030500000000004,9.861900000000006,13.888900000000007,12.416899999999998,14.94250000000001,12.048199999999994,100.0,12.121200000000002,12.333300000000008,15.602799999999988,14.557000000000002,11.926599999999993,11.148600000000002,10.670699999999997,12.5,10.0642,14.7727,16.356899999999996,11.620800000000003,12.010400000000004,13.87899999999999,11.61290000000001,10.693100000000001,11.0454,17.0732,16.666700000000006,12.779600000000002
3a1a_a,12.878799999999998,12.878799999999998,20.0,10.606099999999998,10.576899999999995,9.615399999999994,11.650499999999994,12.878799999999998,10.377400000000009,11.363599999999991,9.090900000000005,9.090900000000005,10.606099999999998,10.606099999999998,9.090900000000005,12.878799999999998,9.166700000000006,12.878799999999998,12.878799999999998,9.836100000000002,12.878799999999998,12.121200000000002,13.636400000000009,12.121200000000002,11.363599999999991,12.121200000000002,12.121200000000002,11.363599999999991,9.848500000000001,10.606099999999998,13.636400000000009,14.285700000000006,11.363599999999991,11.363599999999991,9.523800000000008,12.244900000000001,8.411199999999994,8.333299999999994,11.363599999999991,9.375,11.363599999999991,12.878799999999998,11.363599999999991,10.606099999999998,8.771900000000002,12.121200000000002,11.363599999999991,9.333299999999994,12.878799999999998,10.606099999999998,12.878799999999998,10.526300000000006,9.090900000000005,11.363599999999991,12.878799999999998,9.090900000000005,11.363599999999991,9.166700000000006,8.333299999999994,12.213700000000003,9.848500000000001,10.606099999999998,12.121200000000002,11.494299999999996,12.121200000000002,12.121200000000002,100.0,13.636400000000009,9.090900000000005,9.848500000000001,12.878799999999998,11.363599999999991,12.878799999999998,10.9375,12.121200000000002,15.151499999999999,12.121200000000002,12.121200000000002,12.878799999999998,13.636400000000009,14.393900000000002,13.636400000000009,11.363599999999991,15.853700000000003,12.5,13.636400000000009
3c1a_a,13.333300000000008,10.824699999999993,17.5,11.224500000000006,12.5,12.5,12.621400000000008,8.666700000000006,12.264200000000002,13.333300000000008,17.021299999999997,17.021299999999997,15.0,14.788700000000006,12.418300000000002,13.40209999999999,13.333300000000008,13.333300000000008,12.0,13.114800000000002,11.333300000000008,12.206599999999995,10.333299999999994,9.556299999999993,11.891899999999993,12.666699999999992,12.55810000000001,12.799999999999997,10.572699999999998,10.9375,10.666699999999992,18.3673,11.555599999999998,11.971800000000002,13.492099999999994,14.285700000000006,12.149500000000003,13.924099999999996,14.857100000000003,11.718800000000002,12.345700000000008,11.333300000000008,12.333300000000008,10.702299999999994,14.0351,10.666699999999992,11.462499999999991,17.333299999999994,12.0,11.961699999999993,14.7059,13.157899999999998,14.184399999999997,12.666699999999992,12.0,10.666699999999992,10.666699999999992,12.5,11.678799999999995,12.977099999999993,10.666699999999992,13.194400000000002,14.666700000000006,12.643699999999995,12.333300000000008,12.333300000000008,13.636400000000009,100.0,17.021299999999997,13.2911,11.926599999999993,13.175700000000006,9.666699999999992,14.843800000000002,12.0,15.530299999999997,13.754599999999996,11.333300000000008,12.333300000000008,12.811399999999992,11.666699999999992,13.0,12.333300000000008,14.634100000000004,18.75,11.333300000000008
3d1a_a,12.056699999999992,9.929100000000005,15.0,11.347499999999997,9.615399999999994,8.653800000000004,8.737899999999996,9.21990000000001,8.4906,12.056699999999992,86.5248,86.5248,38.5714,60.2837,24.113500000000002,12.056699999999992,10.0,11.347499999999997,14.184399999999997,13.934399999999997,14.184399999999997,12.766000000000005,9.929100000000005,12.766000000000005,10.638300000000001,16.3121,12.056699999999992,13.475200000000001,11.347499999999997,10.638300000000001,12.766000000000005,16.326499999999996,12.766000000000005,12.056699999999992,7.936499999999995,12.244900000000001,13.084099999999992,12.766000000000005,11.347499999999997,8.593800000000002,10.638300000000001,13.475200000000001,14.184399999999997,11.347499999999997,14.0351,12.766000000000005,11.347499999999997,13.333300000000008,14.893599999999992,10.638300000000001,13.970600000000005,13.157899999999998,9.929100000000005,12.766000000000005,14.184399999999997,8.510599999999997,11.347499999999997,10.833300000000008,10.948899999999995,11.450400000000002,12.766000000000005,12.056699999999992,12.766000000000005,12.643699999999995,14.184399999999997,15.602799999999988,9.090900000000005,17.021299999999997,100.0,10.638300000000001,12.766000000000005,14.184399999999997,14.184399999999997,11.718800000000002,15.602799999999988,12.766000000000005,13.475200000000001,12.056699999999992,13.475200000000001,14.893599999999992,14.893599999999992,14.893599999999992,11.347499999999997,13.414599999999993,14.583299999999994,15.602799999999988
3f1a_a,10.126599999999996,11.39240000000001,17.5,11.39240000000001,9.615399999999994,10.576899999999995,11.650499999999994,9.493700000000004,11.320799999999991,14.557000000000002,11.347499999999997,11.347499999999997,10.714299999999994,13.380300000000005,10.457499999999996,10.759500000000003,13.333300000000008,10.126599999999996,13.2911,10.655699999999996,13.2911,12.025300000000001,11.39240000000001,10.759500000000003,10.126599999999996,14.557000000000002,11.39240000000001,12.658199999999994,10.759500000000003,12.658199999999994,12.658199999999994,14.285700000000006,14.557000000000002,9.154899999999998,10.317499999999995,11.224500000000006,10.2804,13.2911,11.39240000000001,10.9375,13.2911,11.39240000000001,13.2911,12.025300000000001,11.403499999999994,12.658199999999994,10.759500000000003,13.333300000000008,13.924099999999996,12.025300000000001,14.7059,14.0351,12.766000000000005,9.493700000000004,9.493700000000004,8.227800000000002,9.493700000000004,11.666699999999992,9.489099999999993,12.213700000000003,10.126599999999996,11.111099999999993,13.924099999999996,12.643699999999995,13.924099999999996,14.557000000000002,9.848500000000001,13.2911,10.638300000000001,100.0,13.924099999999996,12.658199999999994,11.39240000000001,10.9375,15.189899999999994,11.39240000000001,14.557000000000002,12.658199999999994,12.025300000000001,12.025300000000001,12.025300000000001,12.658199999999994,12.658199999999994,13.414599999999993,14.583299999999994,13.924099999999996
3g1a_a,10.2564,10.824699999999993,17.5,9.183699999999988,10.576899999999995,11.538499999999999,11.650499999999994,9.174300000000002,12.264200000000002,11.926599999999993,11.347499999999997,11.347499999999997,12.142899999999997,14.788700000000006,13.725499999999997,10.309299999999993,12.5,10.2564,11.4679,13.114800000000002,12.843999999999994,10.328599999999994,10.5505,12.3853,10.8108,11.926599999999993,12.093000000000004,10.5505,11.009199999999993,11.009199999999993,12.3853,14.285700000000006,11.4679,11.267600000000002,11.904800000000009,13.265299999999996,17.757000000000005,12.025300000000001,13.142899999999997,11.718800000000002,13.58019999999999,12.843999999999994,12.843999999999994,11.4679,10.526300000000006,12.843999999999994,10.5505,13.333300000000008,12.843999999999994,10.526300000000006,11.76469999999999,13.157899999999998,12.766000000000005,11.009199999999993,10.5505,11.926599999999993,10.091700000000003,11.666699999999992,11.678799999999995,13.740499999999997,10.091700000000003,14.583299999999994,12.3853,13.79310000000001,14.220200000000006,11.926599999999993,12.878799999999998,11.926599999999993,12.766000000000005,13.924099999999996,100.0,12.843999999999994,11.926599999999993,12.5,11.4679,12.843999999999994,13.761499999999998,12.843999999999994,13.761499999999998,10.5505,11.4679,12.843999999999994,12.3853,17.0732,18.75,11.4679
3h1a_a,9.7436,11.340199999999996,20.0,11.224500000000006,10.576899999999995,11.538499999999999,10.679599999999994,8.7838,10.377400000000009,10.472999999999999,14.184399999999997,14.184399999999997,11.428600000000003,13.380300000000005,16.3399,10.309299999999993,11.666699999999992,11.794899999999998,10.472999999999999,12.295100000000005,11.824299999999994,12.676100000000005,10.8108,9.21499999999999,10.8108,11.824299999999994,13.488399999999999,11.599999999999994,11.453699999999998,11.328099999999992,13.175700000000006,14.285700000000006,10.2222,11.267600000000002,11.111099999999993,16.326499999999996,15.887900000000002,12.025300000000001,11.428600000000003,11.718800000000002,12.345700000000008,11.148600000000002,10.8108,9.459499999999991,14.0351,11.148600000000002,11.857700000000008,13.333300000000008,11.486500000000007,11.004800000000003,11.76469999999999,13.157899999999998,11.347499999999997,12.5,13.175700000000006,10.8108,9.459499999999991,13.333300000000008,12.4088,12.213700000000003,11.148600000000002,11.111099999999993,12.5,14.94250000000001,12.837800000000001,11.148600000000002,11.363599999999991,13.175700000000006,14.184399999999997,12.658199999999994,12.843999999999994,100.0,11.148600000000002,13.281199999999998,11.486500000000007,13.257599999999996,13.011200000000002,12.162199999999999,11.486500000000007,11.031999999999996,11.486500000000007,10.472999999999999,11.148600000000002,14.634100000000004,16.666700000000006,11.486500000000007
3i1a_a,11.794899999999998,10.824699999999993,17.5,11.734700000000004,12.5,12.5,13.592200000000005,8.536600000000007,12.264200000000002,8.231700000000004,12.056699999999992,12.056699999999992,15.0,12.676100000000005,12.418300000000002,12.371099999999998,12.5,11.794899999999998,10.365899999999996,13.934399999999997,10.365899999999996,14.084500000000006,8.536600000000007,10.921499999999995,11.891899999999993,11.280500000000004,11.16279999999999,10.799999999999997,11.453699999999998,11.328099999999992,11.280500000000004,16.326499999999996,11.555599999999998,13.380300000000005,14.285700000000006,12.244900000000001,13.084099999999992,15.189899999999994,12.571399999999997,11.718800000000002,10.493799999999993,9.836100000000002,11.585400000000007,10.367899999999992,13.157899999999998,10.526300000000006,9.486199999999997,16.0,10.670699999999997,11.4833,13.23530000000001,13.157899999999998,12.056699999999992,10.060999999999993,11.890199999999993,8.841499999999996,10.9756,12.5,12.4088,13.740499999999997,10.670699999999997,13.888900000000007,11.585400000000007,16.092,9.146299999999997,10.670699999999997,12.878799999999998,9.666699999999992,14.184399999999997,11.39240000000001,11.926599999999993,11.148600000000002,100.0,11.718800000000002,10.365899999999996,10.606099999999998,10.408900000000003,10.703400000000002,10.365899999999996,10.676200000000009,9.756100000000004,11.280500000000004,12.195099999999996,17.0732,16.666700000000006,10.8626
3j1a_a,10.9375,13.281199999999998,15.0,10.9375,13.461500000000001,14.423100000000005,13.592200000000005,12.5,14.150899999999993,12.5,12.5,12.5,11.718800000000002,12.5,10.9375,10.9375,10.0,11.718800000000002,12.5,9.836100000000002,12.5,14.843800000000002,9.375,10.9375,14.0625,14.0625,12.5,12.5,11.718800000000002,10.156199999999998,16.4062,10.204100000000011,11.718800000000002,11.718800000000002,11.111099999999993,10.204100000000011,12.149500000000003,11.718800000000002,11.718800000000002,8.593800000000002,11.718800000000002,14.843800000000002,14.0625,15.625,13.157899999999998,12.5,13.281199999999998,16.0,13.281199999999998,10.9375,11.718800000000002,11.403499999999994,13.281199999999998,11.718800000000002,11.718800000000002,10.156199999999998,10.9375,9.166700000000006,10.156199999999998,9.375,11.718800000000002,13.281199999999998,17.1875,13.79310000000001,14.0625,12.5,10.9375,14.843800000000002,11.718800000000002,10.9375,12.5,13.281199999999998,11.718800000000002,100.0,13.281199999999998,14.0625,13.281199999999998,11.718800000000002,13.281199999999998,11.718800000000002,12.5,13.281199999999998,11.718800000000002,13.414599999999993,12.5,12.5
3k1a_a,12.307699999999997,12.371099999999998,17.5,11.224500000000006,12.5,13.461500000000001,14.563099999999991,8.351200000000006,13.20750000000001,12.462900000000005,14.184399999999997,14.184399999999997,14.285700000000006,14.084500000000006,13.0719,12.371099999999998,11.666699999999992,12.307699999999997,10.594300000000004,13.114800000000002,10.512799999999999,14.084500000000006,8.565299999999993,11.945399999999992,10.270299999999992,10.706599999999995,12.55810000000001,12.0,11.894300000000001,11.718800000000002,11.550200000000004,14.285700000000006,13.333300000000008,12.676100000000005,15.079399999999993,12.244900000000001,14.953299999999999,13.2911,14.857100000000003,15.625,14.197499999999991,11.475400000000008,11.111099999999993,10.0334,14.912300000000002,13.486800000000002,10.671899999999994,16.0,10.278400000000005,11.4833,14.7059,15.789500000000004,13.475200000000001,10.278400000000005,9.850099999999998,7.494599999999991,10.492500000000007,12.5,14.598500000000001,12.977099999999993,8.77940000000001,12.5,9.756100000000004,12.643699999999995,11.445799999999991,10.0642,12.121200000000002,12.0,15.602799999999988,15.189899999999994,11.4679,11.486500000000007,10.365899999999996,13.281199999999998,100.0,14.393900000000002,11.1524,13.761499999999998,10.966099999999997,11.387900000000002,9.677400000000006,10.706599999999995,10.9208,13.414599999999993,18.75,10.8626
3l1a_a,12.307699999999997,12.371099999999998,17.5,9.6939,10.576899999999995,10.576899999999995,11.650499999999994,10.2273,10.377400000000009,12.121200000000002,14.184399999999997,14.184399999999997,14.285700000000006,13.380300000000005,13.725499999999997,12.371099999999998,11.666699999999992,12.820499999999996,14.015200000000007,13.114800000000002,10.606099999999998,11.267600000000002,9.090900000000005,10.606099999999998,11.891899999999993,13.636400000000009,11.627899999999997,11.599999999999994,14.096900000000005,10.156199999999998,9.848500000000001,14.285700000000006,11.111099999999993,13.380300000000005,11.904800000000009,13.265299999999996,14.953299999999999,12.658199999999994,13.142899999999997,10.156199999999998,13.58019999999999,12.878799999999998,12.878799999999998,10.984799999999993,14.0351,13.257599999999996,10.671899999999994,14.666700000000006,12.5,11.961699999999993,12.5,15.789500000000004,12.056699999999992,13.636400000000009,10.606099999999998,12.5,9.090900000000005,12.5,13.1387,16.793899999999994,9.848500000000001,12.5,14.015200000000007,13.79310000000001,11.742400000000004,14.7727,15.151499999999999,15.530299999999997,12.766000000000005,11.39240000000001,12.843999999999994,13.257599999999996,10.606099999999998,14.0625,14.393900000000002,100.0,13.636400000000009,12.121200000000002,14.015200000000007,12.121200000000002,12.878799999999998,11.742400000000004,11.363599999999991,15.853700000000003,16.666700000000006,12.121200000000002
3m1a_a,11.2821,11.855699999999999,20.0,12.755099999999999,11.538499999999999,10.576899999999995,10.679599999999994,8.921900000000008,11.320799999999991,13.011200000000002,15.602799999999988,15.602799999999988,14.285700000000006,14.084500000000006,13.725499999999997,11.855699999999999,13.333300000000008,14.358999999999995,12.267700000000005,13.114800000000002,11.1524,12.206599999999995,10.780699999999996,10.037199999999999,12.432400000000001,12.267700000000005,11.16279999999999,12.799999999999997,13.215900000000005,10.156199999999998,11.524199999999993,18.3673,12.444400000000002,11.267600000000002,14.285700000000006,15.3061,13.084099999999992,12.025300000000001,13.142899999999997,13.281199999999998,12.345700000000008,13.382899999999992,11.524199999999993,11.1524,14.0351,12.639399999999995,10.276700000000005,14.666700000000006,13.754599999999996,11.4833,13.23530000000001,13.157899999999998,14.184399999999997,12.639399999999995,10.408900000000003,11.895899999999997,10.780699999999996,12.5,14.598500000000001,12.213700000000003,12.267700000000005,11.805599999999998,15.241600000000005,14.94250000000001,13.011200000000002,16.356899999999996,12.121200000000002,13.754599999999996,13.475200000000001,14.557000000000002,13.761499999999998,13.011200000000002,10.408900000000003,13.281199999999998,11.1524,13.636400000000009,100.0,11.524199999999993,15.241600000000005,12.267700000000005,12.639399999999995,13.754599999999996,11.1524,15.853700000000003,20.833299999999994,12.639399999999995
3n1a_a,11.2821,9.79379999999999,17.5,11.734700000000004,11.538499999999999,12.5,12.621400000000008,9.174300000000002,12.264200000000002,11.620800000000003,14.184399999999997,14.184399999999997,13.571399999999997,14.084500000000006,13.725499999999997,10.824699999999993,13.333300000000008,10.769199999999998,11.009199999999993,12.295100000000005,10.703400000000002,11.267600000000002,9.480100000000007,11.604099999999988,11.891899999999993,12.538200000000003,11.627899999999997,13.599999999999994,12.334800000000001,10.9375,10.091700000000003,16.326499999999996,12.0,10.563400000000001,11.904800000000009,13.265299999999996,13.084099999999992,12.025300000000001,13.142899999999997,12.5,11.728400000000008,11.475400000000008,9.785899999999998,10.0334,13.157899999999998,9.868399999999994,9.090900000000005,13.333300000000008,11.009199999999993,11.961699999999993,12.5,12.280699999999996,14.184399999999997,10.703400000000002,9.785899999999998,6.422000000000011,10.703400000000002,14.166699999999992,13.8686,12.213700000000003,11.009199999999993,12.5,11.009199999999993,14.94250000000001,10.397599999999997,11.620800000000003,12.121200000000002,11.333300000000008,12.056699999999992,12.658199999999994,12.843999999999994,12.162199999999999,10.703400000000002,11.718800000000002,13.761499999999998,12.121200000000002,11.524199999999993,100.0,11.620800000000003,11.031999999999996,11.620800000000003,11.009199999999993,11.314999999999998,13.414599999999993,16.666700000000006,12.140600000000006
3o1a_a,13.846199999999996,12.371099999999998,15.0,10.714299999999994,11.538499999999999,12.5,10.679599999999994,8.616199999999992,12.264200000000002,12.166200000000003,13.475200000000001,13.475200000000001,17.14290000000001,11.971800000000002,11.76469999999999,14.432999999999993,13.333300000000008,12.307699999999997,9.660600000000002,12.295100000000005,9.138400000000004,13.145499999999998,9.399500000000003,10.921499999999995,13.513499999999993,12.271500000000003,12.093000000000004,11.599999999999994,12.334800000000001,11.328099999999992,9.726399999999998,20.408199999999994,11.555599999999998,11.971800000000002,13.492099999999994,16.326499999999996,14.953299999999999,12.658199999999994,12.571399999999997,15.625,13.58019999999999,11.147499999999994,10.704999999999998,10.367899999999992,14.912300000000002,12.171099999999996,12.648200000000003,16.0,10.966099999999997,12.440200000000004,13.23530000000001,14.0351,16.3121,12.793700000000001,9.660600000000002,12.532600000000002,9.660600000000002,11.666699999999992,13.1387,12.977099999999993,10.966099999999997,17.361099999999993,12.271500000000003,14.94250000000001,11.144600000000011,12.010400000000004,12.878799999999998,12.333300000000008,13.475200000000001,12.025300000000001,13.761499999999998,11.486500000000007,10.365899999999996,13.281199999999998,10.966099999999997,14.015200000000007,15.241600000000005,11.620800000000003,100.0,12.4555,11.488299999999995,11.22720000000001,9.921700000000001,18.292699999999996,16.666700000000006,12.460099999999997
3p1a_a,12.820499999999996,11.855699999999999,17.5,9.6939,10.576899999999995,10.576899999999995,10.679599999999994,8.896799999999999,11.320799999999991,14.234899999999996,15.602799999999988,15.602799999999988,14.285700000000006,14.084500000000006,12.418300000000002,12.886600000000001,13.333300000000008,11.794899999999998,12.811399999999992,12.295100000000005,10.320300000000003,11.267600000000002,8.185100000000006,14.590699999999998,10.8108,12.811399999999992,10.697699999999998,12.0,12.775300000000001,11.328099999999992,20.2847,18.3673,10.2222,11.971800000000002,13.492099999999994,14.285700000000006,14.018699999999995,12.658199999999994,10.857100000000003,13.281199999999998,12.345700000000008,10.320300000000003,11.743800000000007,9.608499999999992,13.157899999999998,18.14949999999999,11.462499999999991,17.333299999999994,12.811399999999992,12.440200000000004,11.76469999999999,14.0351,12.056699999999992,11.031999999999996,10.676200000000009,8.896799999999999,11.031999999999996,12.5,10.948899999999995,12.213700000000003,10.320300000000003,11.805599999999998,11.743800000000007,14.94250000000001,10.320300000000003,13.87899999999999,13.636400000000009,12.811399999999992,14.893599999999992,12.025300000000001,10.5505,11.031999999999996,10.676200000000009,11.718800000000002,11.387900000000002,12.121200000000002,12.267700000000005,11.031999999999996,12.4555,100.0,11.743800000000007,12.4555,11.387900000000002,18.292699999999996,14.583299999999994,11.743800000000007
